business_id,sentiment,avg_review_rating,business_rating,review_count,name,city,log_review_count
CWC9DWU5eypLiw56hLdi5g,0.29927499999999996,3.0,2.5,7,Sliders Taproom,Morton,2.0794415416798357
CYEX-wXbW2bZDxk7nH60Vg,0.682623076923077,3.6923076923076925,4.5,27,M & M Restaurant,Philadelphia,3.332204510175204
CYJRj0lF120-WC3UKsuh5A,0.6643307692307692,3.6153846153846154,3.5,115,Cafe Fiorello's,West Chester,4.7535901911063645
CYSPKiVdoPX3erovujnE9Q,0.7896628366247755,3.9964093357271095,4.0,912,Harp & Crown,Philadelphia,6.816735880594968
CZuTuV0NUHqdMlL4kWqXuw,0.4908151724137931,2.606896551724138,2.5,149,The Blue Tortilla Restaurant,New Hope,5.0106352940962555
C_EtrXTygRX5RTUOKtO6Dg,0.5792722222222222,2.9239766081871346,3.0,334,Copabanana,Philadelphia,5.814130531825066
Cb85PgiOfcmHza5GQFTB6A,0.69764,4.2,4.0,95,Royal's Restaurants,Philadelphia,4.564348191467836
CinrOH8rMB2hEvPY_iFOHA,0.7320341463414635,3.5121951219512195,3.5,39,Casselli's Ristorante,Philadelphia,3.6888794541139363
CisEAPDYyEyJYQAOyrvm9A,0.6607676470588235,3.323529411764706,3.5,33,Zen Asian Bistro and Bar,East Norriton,3.5263605246161616
Cj4SH7N9HKtPhG_wp9ZiOA,0.6447067073170731,3.2195121951219514,3.0,155,TJ Smith's,Warrington,5.049856007249537
CldkS_vTY-vQKYw3LPXpuw,-0.13179302325581393,1.9069767441860466,2.0,40,Domino's Pizza,Philadelphia,3.713572066704308
Cpl1-0iX6N7yauiJKhpXfA,0.5719019607843138,3.5686274509803924,3.5,50,Hong Kong Star Noodle House,Bensalem,3.9318256327243257
CqL9aYc4_6YFiYVrq415Jg,0.8075912280701754,3.526315789473684,3.5,70,Lourdas Greek Taverna,Bryn Mawr,4.2626798770413155
CvvST7ekVd82jt67UcBy8w,0.01765384615384615,2.1538461538461537,2.0,17,Panda Restaurant,Sharon Hill,2.8903717578961645
CxXqjxATiPJWY6_ZH6c2xg,0.7299132075471698,3.9622641509433962,4.0,68,Taormina's Pizza & Pasta,Richboro,4.23410650459726
D2gONomZQyRjxR3TMHJovw,0.2571880952380952,2.7976190476190474,3.0,79,Wawa,Philadelphia,4.382026634673881
D4AJVjAiJULF04BjN7bhiA,0.7935327586206897,3.2586206896551726,3.5,56,Snackbar,Philadelphia,4.04305126783455
D4DZztR7vkbiED6txGUYFg,0.5469708333333334,3.25,3.5,68,Red Kings 2 Restaurant,Philadelphia,4.23410650459726
D4PD-ZKV06keByyoouJzhg,0.33391509433962263,3.0943396226415096,3.0,51,Mack's Boardwalk Pizza,Philadelphia,3.9512437185814275
D5V0Fawd6ODVgqCY8xngsw,0.6975912109375,3.63671875,3.5,505,Loews Philadelphia Hotel,Philadelphia,6.226536669287466
D66msPTNCmBRv_3dU6CMDw,0.340175,2.25,2.0,12,Zesty Pizza,Lansdowne,2.5649493574615367
D78Bs3bESvOJzpdnL84tLQ,0.8553111111111111,4.555555555555555,4.5,12,George's Food truck,Philadelphia,2.5649493574615367
DCH4TdnevyrZ0BlTPzgMgA,0.8952368421052632,4.859649122807017,5.0,57,A&M Factory,Malvern,4.060443010546419
DEeow7i2H5VfZ7vciM7ynA,0.738789344262295,4.352459016393443,4.5,119,Nick Filet,Paoli,4.787491742782046
DGvkU7CkdBs6lNbncQmF3A,0.7606264285714286,3.6285714285714286,3.5,129,Franklin's,Philadelphia,4.867534450455582
DHMTaMk6JEcgYC2mIwi0hw,0.8327941176470589,4.647058823529412,4.5,34,Cafe Ole In The Valley,Huntingdon Valley,3.5553480614894135
DJJtybSWY0BygESsSrabqg,0.581608695652174,3.9782608695652173,4.0,42,Texas Wieners,Philadelphia,3.7612001156935624
DK7buvGqeO9p3L7F7JiaGg,0.504776923076923,2.6923076923076925,2.5,39,Bertucci's,Norristown,3.6888794541139363
DKXeB-JIou5XPI49CzITuQ,0.7841894736842105,4.394736842105263,4.0,66,China House,Philadelphia,4.204692619390966
DMmdMkh7sIhUHgVawGxY6g,0.36373636363636364,4.090909090909091,4.0,11,Farm Boy Fresh,Malvern,2.4849066497880004
DNA6jRC6wt0QXO4zN-BdXw,0.29833999999999994,2.0,2.0,5,New Napoli Famous Pizza,Philadelphia,1.791759469228055
DOl21AqtT74dUZ3kvXNNcA,0.790382208588957,4.392638036809816,4.5,159,Golden Triangle,Philadelphia,5.075173815233827
DQGIRoZ6tFCxLjZMWa8EMA,0.3382357142857143,1.8571428571428572,2.0,19,Johnny G's Smokin' Pig Shack,Royersford,2.995732273553991
DRnvSL_I8MLuTLhl6O4JBQ,0.7391061224489796,3.6530612244897958,3.5,49,Gennaro's Tomato PIE,Philadelphia,3.912023005428146
DRr5xdfHtqgWfhmdTU1B8Q,0.6001627027027028,3.172972972972973,3.0,350,London Grill,Philadelphia,5.860786223465865
DSGHZnDLRbR9wk-u1trRUQ,0.7221000000000001,4.142857142857143,4.0,7,16th Street Seafood,Philadelphia,2.0794415416798357
DTuAFwqf2lknagHDT4pUMA,0.7170799999999999,4.2,4.0,5,Romano's Pizza,Hatboro,1.791759469228055
DTwt8_pCuGyQbiIfXNdhDw,0.6169365384615385,3.2211538461538463,3.0,126,Barnes & Noble Booksellers,Philadelphia,4.844187086458591
DW4ST1K1QWMangu5pUROSQ,0.6140304347826087,3.4565217391304346,3.5,45,Pop Inn,Chalfont,3.828641396489095
DW_Uxw1EegUKvOBk7C0RRw,0.628275,3.3333333333333335,3.5,23,California Tortilla,Phoenixville,3.1780538303479458
DXYhpEv17mWqSqFjau7vhg,0.7818530726256983,4.016759776536313,4.0,166,Eatalia,Philadelphia,5.117993812416755
D_jS6w2j1mFzb2KoYncCaA,0.6799487804878049,3.658536585365854,3.5,50,NBC Sports Arena,Philadelphia,3.9318256327243257
DdFfDwu5z7f24pp6e_q2XA,0.05552380952380952,1.8095238095238095,2.0,21,Roy Rogers,Elverson,3.091042453358316
Ddupo1zhmoct1yPFbF6ipQ,0.692975641025641,3.4615384615384617,3.5,75,Via Napoli,Philadelphia,4.330733340286331
DeOpnBrfkFUZTN9-VoXEtw,0.3757125,3.25,3.5,8,Bains 1910 Deli,Philadelphia,2.1972245773362196
Derr7dcpu_BRwl8OwGQtyg,0.5281926829268292,2.975609756097561,3.0,41,Pizza Wings Steaks,Philadelphia,3.7376696182833684
DfIZd-uCYMBOXfFOvnAeZQ,0.2672083333333333,2.75,3.0,12,2 in One Cafe,Philadelphia,2.5649493574615367
Dfv6BewAcEokLLLpBXS2QA,0.24753000000000003,1.7,1.5,9,Checkers,Philadelphia,2.302585092994046
DqBqTd1aU8VfhLXAWs8ldg,0.11396666666666666,2.0,2.0,11,Boston Market,Philadelphia,2.4849066497880004
DsKzHnkLKnxZTVsFpts4oA,0.7535723370429253,3.685214626391097,3.5,618,Red Owl Tavern,Philadelphia,6.428105272684596
DsWMaVazRG8qX2rVywGedw,0.5903428571428572,3.5714285714285716,3.5,19,Great Shanghai Chinese Restaurant,Morrisville,2.995732273553991
Dv6RfXLYe1atjgz3Xf4GGw,0.7977371863799284,4.200716845878136,4.0,1082,HipCityVeg,Philadelphia,6.9874902470009905
DvyG9Fx1EeNJfr_UNL7NYA,0.5523777777777777,3.5555555555555554,3.5,10,Fresco Tortilla,Philadelphia,2.3978952727983707
DytKODMqcvQ7MWA0NN2uNw,0.809606880733945,4.160550458715596,4.0,210,Lloyd Whiskey Bar,Philadelphia,5.351858133476067
E-DcL1u330qwvoxXhipmUQ,0.6504042105263158,3.9894736842105263,4.0,93,George's Sandwich Shop,Philadelphia,4.543294782270004
E0AKqwkebF15_hvzNSyGlQ,0.8876624999999999,4.25,4.0,130,P. J. Clarke's,Philadelphia,4.875197323201151
E1gf1YIWOo1BgzMUwJtEZg,0.6501838842975207,3.5702479338842976,3.5,232,Top Tomato Bar & Pizza,Philadelphia,5.4510384535657
E21pyPcyVBkW18ta8n0HqA,0.12307647058823529,2.588235294117647,2.5,16,Folcroft Original,Folcroft,2.833213344056216
E3IjhZlqCZG1-HJyWTqw1g,0.5833714285714285,3.5714285714285716,3.0,21,17 Snyder Chinese,Philadelphia,3.091042453358316
E8y44bY1Lg5PoV6GUhnt9g,0.54152,3.0,2.5,5,Sandman's Hookah Lounge,Springfield,1.791759469228055
E9-k8aOCS2sSh9RYxvWU_A,0.5371718309859155,3.211267605633803,3.0,69,Steppy's Sports Bar & Grill,East Norriton,4.248495242049359
EAtdpksdWfWAaqh3XdnNNg,0.7101713375796178,3.3630573248407645,3.5,149,Essene Market & Café,Philadelphia,5.0106352940962555
EC7o7JRxtjIq6YnD0vmb7Q,0.5572076923076923,3.3461538461538463,3.5,22,Vito's New York Pizza & Restaurant,Spring City,3.1354942159291497
EFuFLTpdP2RXOL78dZNJig,0.5129714285714286,2.7142857142857144,2.5,7,Yoshi Sushi & Yogurt,Collegeville,2.0794415416798357
EHNtEYL9GXsv1sbKChMMWw,0.7978470588235294,4.117647058823529,4.0,18,Stix Asian Eatery,Philadelphia,2.9444389791664403
EI2_OgANt1Mb_83cNnpPwg,0.5633519823788546,3.039647577092511,3.0,291,Marra's,Philadelphia,5.676753802268282
ELJcgId3RiCADVIT5QbUTA,0.54882,3.4,3.5,5,Hyon's Seafood,Philadelphia,1.791759469228055
EMp87GsYkVdwHftE7Ar2_w,0.7063888888888888,3.8333333333333335,4.0,52,Cosmic Café and Ciderhouse,Philadelphia,3.970291913552122
ERxAPTa09fE0tZwvfht26Q,0.8387399999999999,4.2,4.0,8,Beijing,Philadelphia,2.1972245773362196
EV4VMJACWynm70RbryrAMA,0.30770000000000003,2.9166666666666665,3.0,13,Enzo's Italian Eatery,Kennett Square,2.639057329615259
EVkUOkQgnhPzuvfmAZh0rQ,0.6331183333333333,4.025,4.0,170,The Original Thunderbird Steakhouse and Catering,Broomall,5.14166355650266
E_DS3V_JY1caD1FU1ys2bA,0.8274936170212767,4.0,4.0,57,Vallini,Skippack,4.060443010546419
E_h2yNoagLK-3ODYwMPErw,0.8678573899371069,4.462264150943396,4.5,739,V Street,Philadelphia,6.606650186198215
Ee0DwQtmCxhcwSFvX1Gl6g,0.45435157894736844,2.778947368421053,3.0,122,Olive Garden Italian Restaurant,North Wales,4.812184355372417
EgIBcZlFbbvbYA95Xaj6uw,0.7709244897959184,4.020408163265306,4.0,74,Pure Fire Pizza,Collegeville,4.31748811353631
EjOwW3Yt-ahx6Lt-H163Kw,0.5681999999999999,2.6,2.5,91,The Saint James,Ardmore,4.5217885770490405
Em0k3l76cFj-A0tqJbkWtQ,0.62332,3.6666666666666665,3.5,93,Koreana,Philadelphia,4.543294782270004
EmfhA4MWLn4sLPEiJbooSg,0.7041833333333334,4.166666666666667,4.0,6,Capriotti's Sandwich Shop,Downingtown,1.9459101490553132
EnZGNF1dcJDtvTfmGi7eRw,0.6718720238095238,3.886904761904762,4.0,205,Philadelphia Premium Outlets,Pottstown,5.327876168789581
EoQiJ5D-pyWczjElN24oZg,0.8117429577464789,4.471830985915493,4.5,181,El Primo Taqueria,Norristown,5.204006687076795
EoVKoQcCVxz-wWVqCAymHA,0.2027888888888889,4.111111111111111,4.0,9,Ryan's Country Store,Aston,2.302585092994046
EomvmwWuXmpOP5vHB2iMjA,0.5712444444444444,3.111111111111111,3.0,17,T Burke's Gastro Pub,King of Prussia,2.8903717578961645
Ep3jEZKSjvaFGmyIlWhOPw,0.9016666666666667,4.5,4.5,6,Gelato Irpino Media,Media,1.9459101490553132
Ep_jh1Pt4Ggyla21f-BQcQ,0.8829358974358974,4.794871794871795,4.5,137,New Leaf 2 Chinese & Japanese Cuisine,Philadelphia,4.927253685157205
ErJ9NtMXt-WJZV_TVZ08Ag,0.5905260869565218,3.420289855072464,3.5,77,Green Garden,Philadelphia,4.356708826689592
ErpOHBaOcmZjnBw0EutQJg,0.7957439393939394,4.393939393939394,4.5,64,The Original Bagel,Broomall,4.174387269895637
Es39sSDXiReBthHLBSD_Xw,0.615008695652174,3.0869565217391304,3.0,23,Phillips Seafood,Philadelphia,3.1780538303479458
Et5_maoRY_BEJRmDfx6ynA,0.27736666666666665,2.4444444444444446,2.5,11,Prince Pizza II,Philadelphia,2.4849066497880004
EtKSTHV5Qx_Q7Aur9o4kQQ,0.8037097317529632,3.9382407985028074,4.0,1553,Village Whiskey,Philadelphia,7.348587530927593
Ety2Z0CImO6FYDV6L5Ahkw,0.8138110091743119,4.165137614678899,4.0,100,Nadia Thai,Lansdale,4.61512051684126
EtzkWsCrA0ChOYvfMx8A1g,0.17782857142857145,2.7142857142857144,2.5,6,Clubhouse Too,Upper Gwynedd,1.9459101490553132
Ex3sDfs_cdSnDqOb_qM5RA,0.7721291338582678,3.7244094488188977,3.5,165,Elevation Burger,Willow Grove,5.111987788356544
EzjysPg2-lVX1E0ibStUXw,0.7769,4.201530612244898,4.0,436,Ekta Indian Cuisine,Philadelphia,6.07993319509559
F-eHPbdh9bl8aeYDRws4BQ,-0.07623692307692308,2.0307692307692307,2.0,64,Chipotle Mexican Grill,Abington,4.174387269895637
F1hbIYD1lNzbprtckd7bVg,0.13028333333333336,2.5,3.0,5,Venuto's Old World Pizza,Philadelphia,1.791759469228055
F48wjJ_jjEz59Prh20XhRA,0.7477037313432836,3.671641791044776,3.5,147,Tyson Bees,Philadelphia,4.997212273764115
F4rYY-n9kWr2sMdbWkrsJQ,0.8633000000000001,3.5,3.5,6,Number One Chinese Restaurant,Norristown,1.9459101490553132
F7jNP74WiqPZILJXGPByQw,0.6763566666666667,3.6533333333333333,3.5,148,Chadds Ford Tavern,Chadds Ford,5.003946305945459
F7o1wLdUIT5uwnHcP4Aq4A,0.30831290322580646,2.7096774193548385,2.5,34,U Got Munchies,Philadelphia,3.5553480614894135
F8yozE3NWnImNApHO347gQ,0.8586010510510511,4.324324324324325,4.5,659,Marrakesh,Philadelphia,6.492239835020471
F96zZwm8zAMxUB2DvLkmEA,0.8150584158415841,3.594059405940594,3.5,106,Roberto Cafe,Philadelphia,4.672828834461906
FBEzhE4ABeiZTGGO-BTKeQ,0.65862,3.0,3.0,5,Philly Pretzel Factory,New Hope,1.791759469228055
FBof1_DJG-IMRdk6WmY2IA,0.8570517857142858,4.553571428571429,4.5,53,Poke Burri,Philadelphia,3.9889840465642745
FCAqHUb6Wn1ABMDQZG0Dnw,0.7844757575757576,4.111111111111111,4.0,145,Pretty Bird Coffee,Yardley,4.983606621708336
FDSxp5f5Uiva9c5QGXRckA,-0.27417857142857144,1.7857142857142858,2.0,14,Saladworks,Willow Grove,2.70805020110221
FFZBY9XPSNNrZZdBds1TfQ,0.8275,3.9696969696969697,4.0,37,Maido,Narberth,3.6375861597263857
FFaR1oEJbzjn7CohqIt6TQ,-0.17146470588235294,1.5294117647058822,1.5,48,Chipotle Mexican Grill,Wyncote,3.8918202981106265
FHNIvNgh3fS7VZQq2Y3dsA,0.8245485311398354,4.069330199764982,4.0,818,Cheu Noodle Bar,Philadelphia,6.70808408385307
FIQZMB4G1pfqOAByuJ1SYA,0.6515269230769231,3.1153846153846154,3.0,26,Ruby Garden Restaurant,Philadelphia,3.295836866004329
FIz3Hueg-ZQkRKjT5xxCQA,0.8977333333333334,4.333333333333333,4.0,15,Philly Sunnyside Diner,Philadelphia,2.772588722239781
FKrP06TDAKtxNG1vrRQcQQ,0.2669607142857143,2.294642857142857,2.5,110,Johnny Rockets,Philadelphia,4.709530201312334
FLTh2pLIPvWzDybfPbjg_A,0.7220777777777778,4.111111111111111,4.5,12,The Bistro,Philadelphia,2.5649493574615367
FU6CaKb9hePVMAsXO5W6pw,0.23999444444444443,2.638888888888889,2.5,30,Aya's Pizza,Philadelphia,3.4339872044851463
FYV7zb2yau9DzN3AT-n-fw,0.832130303030303,4.393939393939394,4.5,52,4 Seasons Food Market,Philadelphia,3.970291913552122
FbbKgpCqKFbjofm_pRY36w,0.49712758620689657,3.3448275862068964,3.5,28,Imperatore Bar and Woodfired Grille,North Wales,3.367295829986474
FbxSLGh4Oe9uYqqhTygJrQ,0.11298,3.2,3.0,5,Richman's Ice Cream,Linwood,1.791759469228055
Fc_8eLlcq5yy4DzrEeqEaQ,0.534658,3.13,3.0,95,Ken's Seafood Restaurant,Philadelphia,4.564348191467836
FfF-juvpvrF9T4670vCrXA,0.5566833333333333,3.3333333333333335,3.5,6,Wingstop,Philadelphia,1.9459101490553132
FgfP6qXJdYWRexe4ciWHgw,0.27405094339622643,2.30188679245283,2.0,83,Applebee's Grill + Bar,Jenkintown,4.430816798843313
FmQygwfW_x8AkEWLXESezQ,0.5890181818181818,4.363636363636363,4.5,11,Dough Boy Pizza,Philadelphia,2.4849066497880004
FnEkr6LzjuGsg93Z7fkl7Q,0.4823763358778626,2.801526717557252,3.0,131,Misconduct Tavern,Philadelphia,4.882801922586371
Fp2Dk2__WHq7SK1Ah6oo0Q,0.7838829268292683,3.951219512195122,4.0,40,Doc Bakers Farmulations,Doylestown,3.713572066704308
FrqRU6Hd7ej8z9XsX9kWPw,0.5883238095238096,3.238095238095238,3.0,45,The Pub by Wegmans,Malvern,3.828641396489095
FsIT5dH_NF7Hnfgm__ijAw,0.10661818181818182,2.5454545454545454,2.5,12,Burger.org,Narberth,2.5649493574615367
FsRAHiYUERqUIeGVt49svA,0.6272068965517241,3.1724137931034484,3.0,27,Qdoba Mexican Grill,Philadelphia,3.332204510175204
Ft5fpvevlnMJbugX_w2YsQ,0.4470076923076923,2.6153846153846154,2.5,14,Grey Social,Philadelphia,2.70805020110221
FwUab2aMIYicTp6v5j8xKg,0.3190886363636363,2.3863636363636362,2.5,46,Jeffersonville Diner,Norristown,3.8501476017100584
G-zzByEfv2oqjcxYmPsjtA,0.7911996402877698,4.489208633093525,4.5,267,El Limon - Malvern,Malvern,5.5909869805108565
G4mEyZGeS_4JOuAQWg2dJA,0.6544729729729729,3.5675675675675675,3.5,36,Brothers Pizza & Pasta,West Chester,3.6109179126442243
G7Hq19GVC-zcAFuvovvIWg,-0.1403325,1.775,2.0,39,Trackside Cafe,Paoli,3.6888794541139363
G8GII53SbTzPPAxsoFmycA,0.45377333333333336,2.933333333333333,3.0,15,Penny's Pizza,Oaks,2.772588722239781
GCz_NCr04rMay113FbtTnA,0.4067148936170213,3.148936170212766,3.0,57,Panera Bread,Audubon,4.060443010546419
GDnr1VJjoKRokpuCMWrtog,0.7137,3.6666666666666665,3.5,14,Lakeview Cafe,Royersford,2.70805020110221
GE-e4isVqXF3dugLO09D0g,0.49585098039215686,3.0098039215686274,3.0,123,Buona Via,Horsham,4.820281565605037
GFBuCSY2jMRzg-E7Zhg1SA,0.6751244444444444,3.811111111111111,4.0,82,Don Panchito Mexican Grill,Philadelphia,4.418840607796598
GGgYoWnKOpRQ3S0Yl14uDw,0.80147578125,4.234375,4.0,283,Meltkraft At Reading Terminal Market,Philadelphia,5.648974238161206
GGmioYZou5FlJ5vf2-qLmQ,-0.07490833333333333,2.0,2.0,33,Chipotle Mexican Grill,Blue Bell,3.5263605246161616
GIAgyEwEQITK7wZI_vhXIA,0.8547857142857143,4.814285714285714,5.0,77,Bangin' Curry Franklin,Philadelphia,4.356708826689592
GInRkBWvuyJCjFVHYdzkPQ,0.9061666666666667,4.444444444444445,4.5,8,Licata's Italian Deli,Pottstown,2.1972245773362196
GJC3QI31IV5Q4kVHIM498Q,0.8745833333333333,4.25,4.5,12,Dos Amores Mexican Cuisine,Newtown,2.5649493574615367
GJRL2aR72jk7xnQh3hn1fA,0.5723531818181818,3.168181818181818,3.0,215,Cracker Barrel Old Country Store,Plymouth Meeting,5.375278407684165
GK-IbObdUilYtlfgqnQ1Kw,0.9137166666666667,4.5,4.5,6,Lemoncello Restaurant Philly,Philadelphia,1.9459101490553132
GNnDvJwtA9C1XFf-yv4KVA,0.9091652173913043,4.521739130434782,4.5,23,La Marqueza - Food Truck,Philadelphia,3.1780538303479458
GOSVLhjUT6TnrPhkkmDOpw,0.8617857868020306,4.6395939086294415,4.5,192,Vineyards Cafe,Philadelphia,5.262690188904886
GOkJp8PhTSKioMSnfiTWkQ,0.07856666666666666,2.3333333333333335,2.5,6,Dairy Queen,Exton,1.9459101490553132
GPz7CWRKUYSH4CBY8xLFxw,0.93902,4.8,4.5,18,Taqueria Aguila,Warminster,2.9444389791664403
GUMVStVaJfWmCIpQA4TtHg,0.7082108156028369,3.8102836879432624,4.0,550,Crazy Sushi,Philadelphia,6.311734809152915
GUNpbcLvHZLE3NpOifjNUQ,0.672424,3.24,3.0,124,Slate,Philadelphia,4.8283137373023015
GV8PIa7ch_kH9Ewe9keu_A,0.4775466666666667,3.6666666666666665,3.5,16,Sannie Japanese Chinese,Philadelphia,2.833213344056216
GVqXNt0HKJLpciN9ePxnWw,0.2780235294117647,2.764705882352941,2.5,16,Crown Fried Chicken,Philadelphia,2.833213344056216
GVtJD93hEh7pQD29bmyTQA,0.723448717948718,4.1923076923076925,4.0,69,Apollo's Family Pizzeria,Bensalem,4.248495242049359
GWFMUYXQZGPlsL9EMcGPZw,0.01053333333333332,2.4444444444444446,2.5,9,Chick-fil-A,Horsham,2.302585092994046
GXMXaiQYLOiIM8XUq_-luQ,0.4806533333333334,3.5,3.5,30,Hot Wok,Exton,3.4339872044851463
GYAX9mPGYx9VfwDiuIl_9Q,0.7634536585365854,4.182926829268292,4.0,79,Nhu Y,Philadelphia,4.382026634673881
GYn2pPeu3rwIcWmo1m1nmA,0.7048300000000001,3.2,3.0,10,Subway,Philadelphia,2.3978952727983707
GZcZ5wUcGcIVAM0_OEmIRw,-0.071121875,1.71875,1.5,41,Sonic Drive-In,Philadelphia,3.7376696182833684
GZdflq6wvOXyOtSFThqNmA,0.3190966666666667,2.6666666666666665,2.5,30,Corner Cafe,Royersford,3.4339872044851463
G_kYIAu8bMRTzvMakwIqsA,0.32922727272727276,2.8181818181818183,2.5,15,Papa John's Pizza,Exton,2.772588722239781
G_kesdiiYUmTWV9yRHcuCg,0.3681015625,3.046875,3.0,60,Taranovas Pizza and Pasta,Bensalem,4.110873864173311
GaDeCypnvJKZBbv35hcpyg,0.6727604651162791,3.7209302325581395,3.5,64,United Buffet,Philadelphia,4.174387269895637
GdqZaRx-gN8IxrmqYTXcbA,0.753991304347826,4.3768115942028984,4.5,65,Terron,Philadelphia,4.189654742026425
GeLIGSZSobCDxi6lvZr6mQ,0.63034375,4.0,4.0,14,Johnnys B Pizza,PHILA,2.70805020110221
GkFnJIdtSrtyfxSQYWSmew,0.23988666666666666,2.6,2.5,15,Hong Kong House,Pottstown,2.772588722239781
Gm4JTabNe81qEL5Lf9NcCQ,0.35034,2.4,2.0,6,China Star,Philadelphia,1.9459101490553132
GmJDCmDhtKbjofeO35yBrw,0.6865826086956522,4.27536231884058,4.5,66,The Freshworks of Port Richmond,Philadelphia,4.204692619390966
GneLbZUn_GrzMz-GE6KfRg,0.39818,4.2,4.0,15,Wawa Food Markets,Philadelphia,2.772588722239781
GoSVYfBdXuRzRNavZMnRIg,0.68026,3.6,3.5,10,Pure Fire Pizza,West Chester,2.3978952727983707
GoX9xsurR2_UNsJTzZVkjQ,0.61806,3.7666666666666666,4.0,29,Eggroll Queen Cafe,Chalfont,3.4011973816621555
GqLG6tBlitl1Qy1j_3smgg,0.8434799999999999,3.0,2.5,8,Park Avenue Banquet Hall,Philadelphia,2.1972245773362196
GqUv8rF5h3ZZFfj7S9tgyQ,0.4845558282208589,3.1165644171779143,3.0,155,Taste of India,Wayne,5.049856007249537
Gu51tyVD55Yov3utUcGt_g,0.23887500000000003,2.5833333333333335,2.5,33,Corner Cafe & Deli,Huntingdon Valley,3.5263605246161616
Gw7UW0E2BguzL9suQnwDeg,0.8008982935153584,4.484641638225256,4.5,282,SPOT Gourmet Burgers,Philadelphia,5.645446897643238
GwdjIvdOUUZav6eKrAL0ZQ,0.5615909090909091,2.8181818181818183,3.0,11,ZincBar,Kulpsville,2.4849066497880004
Gy5TizYcQwIEM1jm3ldNdA,0.40927222222222226,3.2222222222222223,3.0,35,Naf Naf Grill,Malvern,3.58351893845611
GzWIBhi32It2LMgX2-c_hA,0.8159857142857143,4.428571428571429,4.5,7,Justin's Snack Corner,Philadelphia,2.0794415416798357
H-8Z-HoiattyFaZSv6M2XA,0.1364,2.5833333333333335,2.5,12,Big Heads of Holland,Southampton,2.5649493574615367
H3yoQNhw-AfdLIwScR1zXg,0.91368,3.5,3.5,10,Divino Wine Bar,Philadelphia,2.3978952727983707
H4t7YAtaDQ8bKOW452zSaA,0.8669716666666667,4.666666666666667,4.5,59,Kopi Latte,Philadelphia,4.0943445622221
H8RuOINwqUvULcxJBKoGNg,0.5634857142857143,2.8095238095238093,3.0,42,Cheeburger Cheeburger,Chalfont,3.7612001156935624
H9YalVFugskHF38MfJWT_w,0.494075,2.6666666666666665,2.5,12,@Ramen,Philadelphia,2.5649493574615367
HA-X-YkTt9K7c-fkhE-g4Q,0.7608393939393939,3.8636363636363638,4.0,65,Spice Thai Cuisine,Doylestown,4.189654742026425
HFuAKE0uZ-frIMjroeA-cA,0.7111890909090909,3.790909090909091,4.0,108,SET NoLibs,Philadelphia,4.6913478822291435
HG0Djdv_hQwFeE_-R2XFaA,0.804235294117647,4.490196078431373,4.5,51,Federal Donuts,Philadelphia,3.9512437185814275
HHWTWs8sa7cE3ksH3_BCTw,0.8640631578947369,4.368421052631579,4.5,19,Fa Caldo Caffe,Philadelphia,2.995732273553991
HJNRlG5nM4Bxy97PmNNaTQ,0.8870631578947368,4.447368421052632,4.5,38,Aman's Indian Bistro,Harleysville,3.6635616461296463
HPVpxcwDVjgZatc4M8bEnw,0.4040716981132076,3.30188679245283,3.5,51,Frazer Diner,Frazer,3.9512437185814275
HR1l5-NNQdD3reR89aFguw,0.6932999999999999,4.142857142857143,4.0,9,Wawa,Willow Grove,2.302585092994046
HRImZ4HeqDJQ5hxSMMlW6w,0.673167619047619,3.380952380952381,3.5,104,Machismo Burrito Bar,Philadelphia,4.653960350157523
HSXvx9ajd9cGDzYIScmrig,0.7934666666666667,3.6296296296296298,3.5,27,TyeMeka's Soul Food,Philadelphia,3.332204510175204
HSzSGdcNaU7heQe0NJibIg,0.7429518518518519,3.3333333333333335,3.0,23,Gillane's Bar & Grille,Ardmore,3.1780538303479458
HTqXI5S2XcSlh_ylx9sE6g,0.7162720149253732,4.123134328358209,4.0,263,Termini Bros Bakery,Philadelphia,5.575949103146316
HUp0fqvl0XbZmrCp5FfBjw,0.5859909090909091,4.03030303030303,4.0,32,Fresh Gulf Seafood,Philadelphia,3.4965075614664802
H_JO3CNWRTRHmstEyvb31Q,0.8221860465116279,3.813953488372093,4.0,45,Cube Cafe,Philadelphia,3.828641396489095
Hb8bZ1xfIbmMfiMC-LTKOA,0.6661489361702129,3.645390070921986,3.5,137,The Bakery House,Bryn Mawr,4.927253685157205
Hbd-b99EBCYTZfSaZz3tHQ,0.7528833333333335,3.5,3.5,6,Sbarro,Philadelphia,1.9459101490553132
Hbx4IC5QJ77Or9n5rDNevQ,0.9657999999999999,4.666666666666667,4.5,10,Michael Kelly's Irish Pub,New Hope,2.3978952727983707
Hc5oZJ7T8XOqwdtRUPt2_g,0.379875,2.5,2.5,11,Burger King,Philadelphia,2.4849066497880004
Hcpnj06bcY9AuvhDjMGTkw,0.08873333333333334,2.8333333333333335,2.5,7,Subway,Philadelphia,2.0794415416798357
HfOLOAYMKNUer3eXXTLHew,0.6433277777777778,4.055555555555555,4.0,17,Vanos Pizza & Italian Restaurant,West Chester,2.8903717578961645
HlZK43tRoexaI3pOrJR5_Q,0.9068111111111112,4.111111111111111,3.5,16,Cafe at Riverbend,Conshohocken,2.833213344056216
